run_id,generated_at,start,end,signal_threshold,reversal_threshold,tp_pct,sl_pct,rsi_oversold_max,rsi_overbought_min,vol_spike_ratio,min_score_edge,position_pct,trail_stop_enabled,total_trades,win_rate,realized_pnl,return_pct,max_drawdown_pct,total_fee,total_signals,avg_hold_hours,profit_factor
e75f0d9c98b5,2026-06-04T10:30:09.934894+00:00,2024-06-01,2026-06-04,0.46,0.58,0.012,0.01,12,75,1.6,0.05,0.25,False,52,0.6538,3161.970970828034,22.665864316720214,33.190773990914415,838.320297789788,1117,10.81,1.61
217dba6e45cf,2026-06-04T08:24:09.892599+00:00,2024-06-01,2026-06-04,0.46,0.58,0.018,0.008,12,75,1.6,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
322adaf24135,2026-06-04T08:55:18.545931+00:00,2024-06-01,2026-06-04,0.46,0.58,0.018,0.008,12,75,2.2,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
547a009e63fe,2026-06-04T08:44:57.025901+00:00,2024-06-01,2026-06-04,0.46,0.58,0.018,0.008,12,75,2.0,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
7926d87a9ff4,2026-06-04T16:40:16.912895+00:00,2024-06-01,2026-06-04,0.48,0.58,0.018,0.008,12,75,1.6,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
81fabb8e438f,2026-06-04T17:13:31.523309+00:00,2024-06-01,2026-06-04,0.48,0.58,0.018,0.008,12,75,2.2,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
a406d6b4da92,2026-06-04T17:02:27.809320+00:00,2024-06-01,2026-06-04,0.48,0.58,0.018,0.008,12,75,2.0,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
a44ecc5cc796,2026-06-04T08:34:35.185159+00:00,2024-06-01,2026-06-04,0.46,0.58,0.018,0.008,12,75,1.8,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
c4c9e9976992,2026-06-04T16:51:21.770965+00:00,2024-06-01,2026-06-04,0.48,0.58,0.018,0.008,12,75,1.8,0.05,0.25,True,55,0.6364,3093.110613837844,22.57302787431375,33.53159032819919,885.97768837125,1119,9.18,1.74
ac675b20e47e,2026-06-04T11:25:32.563721+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.01,15,78,1.8,0.05,0.3,False,73,0.5342,2742.194562293126,2.158379453532714,33.738729956002324,1167.030186852286,1116,11.38,1.33
be6b08ac7bd9,2026-06-04T20:17:50.344608+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.01,15,78,1.8,0.05,0.3,False,73,0.5342,2742.194562293126,2.158379453532714,33.738729956002324,1167.030186852286,1116,11.38,1.33
c9f0af3e8447,2026-06-04T14:35:24.849327+00:00,2024-06-01,2026-06-04,0.42,0.56,0.012,0.015,15,78,1.8,0.05,0.3,False,70,0.6714,2674.579466523018,2.114792287907256,33.85831844470648,1118.036815332744,1113,11.95,1.32
3adb9fe97582,2026-06-04T14:03:48.325341+00:00,2024-06-01,2026-06-04,0.48,0.58,0.012,0.008,12,75,1.6,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
84299734e225,2026-06-04T14:31:21.603392+00:00,2024-06-01,2026-06-04,0.48,0.58,0.012,0.008,12,75,2.2,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
